P. Name,P. Mass Class,P. Composition Class,P. Habitable Class,P. Habitable,CES_CRS_nu,a1,a2,a3,a4,a5,rho,nu
Kepler-1391 b,Superterran,rocky-iron,non-habitable,0,-1.598917,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1392 b,Superterran,rocky-iron,non-habitable,0,-2.004708,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1393 b,Subterran,rocky-iron,non-habitable,0,-2.982125,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1394 b,Terran,rocky-iron,non-habitable,0,-4.418708,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1395 b,Subterran,rocky-iron,non-habitable,0,-3.089625,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1396 b,Superterran,rocky-iron,non-habitable,0,-2.370417,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1397 b,Superterran,rocky-iron,non-habitable,0,-1.693708,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1398 b,Terran,rocky-iron,non-habitable,0,-3.363083,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1398 c,Terran,rocky-iron,non-habitable,0,-3.023458,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1399 b,Terran,rocky-iron,non-habitable,0,-3.562875,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1400 b,Superterran,rocky-iron,non-habitable,0,-1.9725,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1401 b,Superterran,rocky-iron,non-habitable,0,-2.357875,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1402 b,Subterran,rocky-iron,non-habitable,0,-2.949583,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1403 b,Superterran,rocky-iron,non-habitable,0,-3.122542,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1404 b,Superterran,rocky-iron,non-habitable,0,-1.923389,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1406 b,Terran,rocky-iron,non-habitable,0,-2.168167,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1407 b,Superterran,rocky-iron,non-habitable,0,-2.282049,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1408 b,Terran,rocky-iron,non-habitable,0,-3.480292,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1409 b,Terran,rocky-iron,non-habitable,0,-3.756875,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1410 b,Superterran,rocky-iron,mesoplanet,1,-1.556069,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1412 b,Subterran,rocky-iron,non-habitable,0,-3.110417,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1413 b,Superterran,rocky-iron,non-habitable,0,-1.915792,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1414 b,Terran,rocky-iron,non-habitable,0,-2.333292,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1415 b,Terran,rocky-iron,non-habitable,0,-4.185583,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1416 b,Terran,rocky-iron,non-habitable,0,-3.971542,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1417 b,Terran,rocky-iron,non-habitable,0,-1.762083,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1418 b,Superterran,rocky-iron,non-habitable,0,-1.519792,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1420 b,Terran,rocky-iron,non-habitable,0,-2.084458,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1421 b,Terran,rocky-iron,non-habitable,0,-2.837333,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1422 b,Superterran,rocky-iron,non-habitable,0,-2.3195,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1423 b,Terran,rocky-iron,non-habitable,0,-1.37875,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1424 b,Terran,rocky-iron,non-habitable,0,-1.666625,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1425 b,Terran,rocky-iron,non-habitable,0,-1.842458,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1426 b,Superterran,rocky-iron,non-habitable,0,-2.095333,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1427 b,Terran,rocky-iron,non-habitable,0,-4.232542,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1428 b,Superterran,rocky-iron,non-habitable,0,-2.593583,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1429 b,Terran,rocky-iron,non-habitable,0,-2.839333,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1430 b,Terran,rocky-iron,non-habitable,0,-2.464458,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1431 b,Terran,rocky-iron,non-habitable,0,-2.613458,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1432 b,Superterran,rocky-iron,non-habitable,0,-2.225528,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1433 b,Superterran,rocky-iron,non-habitable,0,-3.167833,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1434 b,Terran,rocky-iron,non-habitable,0,-3.1385,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1435 b,Terran,rocky-iron,non-habitable,0,-3.135292,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1436 b,Terran,rocky-iron,non-habitable,0,-2.334333,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1437 b,Terran,rocky-iron,non-habitable,0,-2.027917,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1438 b,Terran,rocky-iron,non-habitable,0,-3.034125,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1439 b,Terran,rocky-iron,non-habitable,0,-1.350417,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1440 b,Terran,rocky-iron,non-habitable,0,-1.493708,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1441 b,Terran,rocky-iron,non-habitable,0,-1.552667,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1443 b,Terran,rocky-iron,non-habitable,0,-3.709042,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1444 b,Superterran,rocky-iron,non-habitable,0,-2.123604,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1445 b,Terran,rocky-iron,non-habitable,0,-2.360167,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1446 b,Subterran,rocky-iron,non-habitable,0,-3.543,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1448 b,Superterran,rocky-iron,non-habitable,0,-2.120958,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1449 b,Superterran,rocky-iron,non-habitable,0,-2.261625,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1450 b,Superterran,rocky-iron,non-habitable,0,-1.504576,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1454 b,Superterran,rocky-iron,non-habitable,0,-1.729111,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1455 b,Superterran,rocky-iron,non-habitable,0,-2.010299,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1456 b,Terran,rocky-iron,non-habitable,0,-1.283583,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1459 b,Terran,rocky-iron,non-habitable,0,-1.180257,0.6,0.1,0.1,0.1,0.1,1,1
Kepler-1460 b,Superterran,rocky-iron,non-habitable,0,-1.792868,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1461 b,Superterran,rocky-iron,non-habitable,0,-1.89791,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1463 b,Superterran,rocky-iron,non-habitable,0,-1.849792,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1464 b,Superterran,rocky-iron,non-habitable,0,-1.746458,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1464 c,Terran,rocky-iron,non-habitable,0,-2.543125,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1465 b,Superterran,rocky-iron,non-habitable,0,-1.592062,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1466 b,Terran,rocky-iron,non-habitable,0,-1.74025,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1468 b,Superterran,rocky-iron,non-habitable,0,-2.507125,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1468 c,Terran,rocky-iron,non-habitable,0,-2.972667,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1470 b,Terran,rocky-iron,non-habitable,0,-1.528125,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1471 b,Terran,rocky-iron,non-habitable,0,-2.812417,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1472 b,Superterran,rocky-iron,non-habitable,0,-1.9265,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1473 b,Terran,rocky-iron,non-habitable,0,-2.0775,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1474 b,Superterran,rocky-iron,non-habitable,0,-2.104604,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1476 b,Superterran,rocky-iron,non-habitable,0,-2.217542,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1477 b,Terran,rocky-iron,non-habitable,0,-1.75175,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1478 b,Superterran,rocky-iron,non-habitable,0,-1.893792,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1479 b,Superterran,rocky-iron,non-habitable,0,-2.137667,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1480 b,Superterran,rocky-iron,non-habitable,0,-1.655667,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1481 b,Terran,rocky-iron,non-habitable,0,-2.010792,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1482 b,Terran,rocky-iron,non-habitable,0,-1.785542,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1483 b,Terran,rocky-iron,non-habitable,0,-2.734292,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1484 b,Superterran,rocky-iron,non-habitable,0,-2.03366,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1485 b,Terran,rocky-iron,non-habitable,0,-2.012208,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1486 b,Superterran,rocky-iron,non-habitable,0,-2.303563,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1487 b,Superterran,rocky-iron,non-habitable,0,-3.37475,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1488 b,Superterran,rocky-iron,non-habitable,0,-1.871458,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1489 b,Superterran,rocky-iron,non-habitable,0,-1.584424,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1491 b,Terran,rocky-iron,non-habitable,0,-1.959208,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1492 b,Terran,rocky-iron,non-habitable,0,-1.556958,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1493 b,Terran,rocky-iron,non-habitable,0,-2.217208,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1496 b,Superterran,rocky-iron,non-habitable,0,-2.17025,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1497 b,Superterran,rocky-iron,non-habitable,0,-2.311458,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1498 b,Terran,rocky-iron,non-habitable,0,-1.315167,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1499 b,Terran,rocky-iron,non-habitable,0,-1.263125,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1500 b,Terran,rocky-iron,non-habitable,0,-1.957583,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1501 b,Superterran,rocky-iron,non-habitable,0,-2.358667,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1503 b,Superterran,rocky-iron,non-habitable,0,-2.169451,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1504 b,Superterran,rocky-iron,non-habitable,0,-1.992597,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1505 b,Terran,rocky-iron,non-habitable,0,-1.447333,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1506 b,Terran,rocky-iron,non-habitable,0,-1.939833,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1507 b,Subterran,rocky-iron,non-habitable,0,-1.629667,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1508 b,Terran,rocky-iron,non-habitable,0,-2.030583,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1509 b,Superterran,rocky-iron,non-habitable,0,-1.881792,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1511 b,Superterran,rocky-iron,non-habitable,0,-2.086625,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1512 b,Terran,rocky-iron,non-habitable,0,-1.303625,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1516 b,Superterran,rocky-iron,non-habitable,0,-2.622042,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1521 b,Superterran,rocky-iron,non-habitable,0,-2.545417,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1522 b,Superterran,rocky-iron,non-habitable,0,-3.5215,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1523 b,Superterran,rocky-iron,non-habitable,0,-4.282167,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1525 b,Terran,rocky-iron,non-habitable,0,-3.159667,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1526 b,Superterran,rocky-iron,non-habitable,0,-2.577083,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1528 b,Terran,rocky-iron,non-habitable,0,-3.674792,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1529 b,Superterran,rocky-iron,non-habitable,0,-2.406792,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1530 b,Superterran,rocky-iron,non-habitable,0,-3.020667,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1530 c,Superterran,rocky-iron,non-habitable,0,-2.492208,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1531 b,Terran,rocky-iron,non-habitable,0,-4.706,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1532 b,Terran,rocky-iron,non-habitable,0,-3.818792,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1534 b,Superterran,rocky-iron,non-habitable,0,-2.497917,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1537 b,Terran,rocky-iron,non-habitable,0,-3.078417,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1540 b,Superterran,rocky-iron,mesoplanet,1,-2.474167,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1541 b,Terran,rocky-iron,non-habitable,0,-1.9635,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1542 b,Subterran,rocky-iron,non-habitable,0,-2.608333,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1542 c,Subterran,rocky-iron,non-habitable,0,-2.834125,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1542 d,Terran,rocky-iron,non-habitable,0,-2.33725,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1542 e,Subterran,rocky-iron,non-habitable,0,-2.418542,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1544 b,Superterran,rocky-iron,mesoplanet,1,-1.547042,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1547 b,Terran,rocky-iron,non-habitable,0,-5.128708,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1552 b,Superterran,rocky-iron,mesoplanet,1,-2.44209,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1553 b,Terran,rocky-iron,non-habitable,0,-2.372667,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1555 b,Superterran,rocky-iron,non-habitable,0,-2.483667,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1556 b,Superterran,rocky-iron,non-habitable,0,-2.38075,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1557 b,Terran,rocky-iron,non-habitable,0,-3.237625,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1558 b,Subterran,rocky-iron,non-habitable,0,-2.286542,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1559 b,Subterran,rocky-iron,non-habitable,0,-3.546625,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1560 b,Terran,rocky-iron,non-habitable,0,-2.973417,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1561 b,Terran,rocky-iron,non-habitable,0,-4.440375,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1563 b,Subterran,rocky-iron,non-habitable,0,-2.779458,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1564 b,Terran,rocky-iron,non-habitable,0,-1.807208,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1565 b,Terran,rocky-iron,non-habitable,0,-2.9125,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1566 b,Subterran,rocky-iron,non-habitable,0,-4.216667,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1568 b,Terran,rocky-iron,non-habitable,0,-1.956333,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1569 b,Superterran,rocky-iron,non-habitable,0,-3.176833,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1570 b,Terran,rocky-iron,non-habitable,0,-1.533958,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1571 b,Terran,rocky-iron,non-habitable,0,-3.631583,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1572 b,Terran,rocky-iron,non-habitable,0,-2.380375,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1573 b,Terran,rocky-iron,non-habitable,0,-3.165917,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1574 b,Terran,rocky-iron,non-habitable,0,-2.515375,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1575 b,Terran,rocky-iron,non-habitable,0,-3.067458,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1576 b,Terran,rocky-iron,non-habitable,0,-2.42125,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1577 b,Terran,rocky-iron,non-habitable,0,-1.933875,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1578 b,Terran,rocky-iron,non-habitable,0,-3.395417,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1579 b,Subterran,rocky-iron,non-habitable,0,-3.095292,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1580 b,Superterran,rocky-iron,non-habitable,0,-2.153625,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1581 b,Subterran,rocky-iron,non-habitable,0,-2.627333,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1582 b,Terran,rocky-iron,non-habitable,0,-1.328417,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1583 b,Subterran,rocky-iron,non-habitable,0,-1.941208,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1584 b,Superterran,rocky-iron,non-habitable,0,-2.277625,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1585 b,Superterran,rocky-iron,non-habitable,0,-2.87,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1586 b,Terran,rocky-iron,non-habitable,0,-2.678042,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1587 b,Terran,rocky-iron,non-habitable,0,-2.451625,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1588 b,Subterran,rocky-iron,non-habitable,0,-2.210417,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1589 b,Terran,rocky-iron,non-habitable,0,-4.788292,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1590 b,Terran,rocky-iron,non-habitable,0,-2.525042,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1591 b,Terran,rocky-iron,non-habitable,0,-2.522083,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1592 b,Terran,rocky-iron,non-habitable,0,-3.592083,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1594 b,Terran,rocky-iron,non-habitable,0,-3.245625,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1595 b,Terran,rocky-iron,non-habitable,0,-2.308083,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1596 b,Superterran,rocky-iron,non-habitable,0,-1.743514,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1597 b,Terran,rocky-iron,non-habitable,0,-3.683542,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1598 b,Terran,rocky-iron,non-habitable,0,-2.804208,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1599 b,Superterran,rocky-iron,non-habitable,0,-1.425938,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1601 b,Subterran,rocky-iron,non-habitable,0,-3.341125,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1602 b,Terran,rocky-iron,non-habitable,0,-2.528375,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1603 b,Terran,rocky-iron,non-habitable,0,-3.88475,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1604 b,Terran,rocky-iron,non-habitable,0,-3.811375,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1605 b,Terran,rocky-iron,non-habitable,0,-1.098833,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1606 b,Superterran,rocky-iron,thermoplanet,1,-1.887257,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1607 b,Terran,rocky-iron,non-habitable,0,-2.136375,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1608 b,Superterran,rocky-iron,non-habitable,0,-1.703583,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1609 b,Superterran,rocky-iron,non-habitable,0,-2.137056,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1610 b,Superterran,rocky-iron,non-habitable,0,-2.150542,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1611 b,Subterran,rocky-iron,non-habitable,0,-2.370792,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1612 b,Terran,rocky-iron,non-habitable,0,-2.650958,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1613 b,Superterran,rocky-iron,non-habitable,0,-4.263417,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1614 b,Terran,rocky-iron,non-habitable,0,-2.414458,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1615 b,Superterran,rocky-iron,non-habitable,0,-1.957562,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1616 b,Terran,rocky-iron,non-habitable,0,-2.792958,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1617 b,Terran,rocky-iron,non-habitable,0,-1.8505,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1618 b,Terran,rocky-iron,non-habitable,0,-3.301833,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1619 b,Subterran,rocky-iron,non-habitable,0,-1.624167,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1620 b,Superterran,rocky-iron,non-habitable,0,-1.459708,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1621 b,Superterran,rocky-iron,non-habitable,0,-2.070507,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1622 b,Terran,rocky-iron,non-habitable,0,-2.716375,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1623 b,Terran,rocky-iron,non-habitable,0,-2.7535,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1626 b,Superterran,rocky-iron,non-habitable,0,-4.201375,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1629 b,Subterran,rocky-iron,non-habitable,0,-2.710917,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1630 b,Superterran,rocky-iron,non-habitable,0,-1.991528,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1631 b,Terran,rocky-iron,non-habitable,0,-2.725875,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1632 b,Superterran,rocky-iron,non-habitable,0,-2.469729,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1633 b,Superterran,rocky-iron,non-habitable,0,-1.390639,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1637 b,Terran,rocky-iron,non-habitable,0,-2.410708,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1638 b,Superterran,rocky-iron,mesoplanet,1,-1.655181,0.1,0.1,0.6,0.1,0.1,1,1
Kepler-1643 b,Superterran,rocky-iron,non-habitable,0,-2.731542,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1644 b,Superterran,rocky-iron,non-habitable,0,-1.845083,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1645 b,Superterran,rocky-iron,non-habitable,0,-2.094125,0.1,0.1,0.1,0.6,0.1,1,1
Kepler-1646 b,Terran,rocky-iron,non-habitable,0,-1.261,0.1,0.1,0.1,0.6,0.1,1,1
KIC-5522786 b,Terran,rocky-iron,thermoplanet,1,-1.125403,0.6,0.1,0.1,0.1,0.1,1,1
KOI-1843 b,Subterran,rocky-iron,non-habitable,0,-3.559042,0.1,0.1,0.1,0.6,0.1,1,1
KOI-2700 b,Terran,rocky-water,non-habitable,0,-2.791542,0.1,0.1,0.1,0.6,0.1,1,1
KOI-4427 b,Superterran,rocky-iron,hypopsychroplanet,1,-1.588292,0.1,0.1,0.6,0.1,0.1,1,1
Lalande 21185 b,Terran,rocky-iron,non-habitable,0,-1.360229,0.1,0.1,0.6,0.1,0.1,1,1
LHS 1140 b,Terran,rocky-iron,psychroplanet,1,-1.828347,0.1,0.6,0.1,0.1,0.1,1,1
MOA-2007-BLG-192-L b,Terran,rocky-iron,non-habitable,0,-1.158507,0.1,0.1,0.6,0.1,0.1,1,1
MOA-2010-BLG-328L b,Superterran,rocky-iron,non-habitable,0,-1.660403,0.1,0.1,0.6,0.1,0.1,1,1
OGLE-2005-390L b,Superterran,rocky-iron,non-habitable,0,-1.387188,0.1,0.1,0.6,0.1,0.1,1,1
OGLE-2013-BLG-0341L b,Terran,rocky-iron,non-habitable,0,-0.969299,0.6,0.1,0.1,0.1,0.1,1,1
OGLE-BLG-1195L b,Terran,rocky-iron,non-habitable,0,-0.923312,0.6,0.1,0.1,0.1,0.1,1,1
Proxima Cen b,Terran,rocky-iron,psychroplanet,1,-0.960632,0.6,0.1,0.1,0.1,0.1,1,1
PSR 1257 12 b,,rocky-iron,non-habitable,0,-2.002708,0.1,0.1,0.1,0.6,0.1,1,1
PSR 1257 12 c,Terran,rocky-iron,non-habitable,0,-1.846792,0.1,0.1,0.1,0.6,0.1,1,1
PSR 1257 12 d,Terran,rocky-iron,non-habitable,0,-1.685,0.1,0.1,0.1,0.6,0.1,1,1
PSR 1719-14 b,Neptunian,rocky-water,non-habitable,0,-8.145417,0.1,0.1,0.1,0.6,0.1,1,1
tau Cet b,Terran,rocky-iron,non-habitable,0,-1.787542,0.1,0.1,0.1,0.6,0.1,1,1
tau Cet c,Terran,rocky-iron,non-habitable,0,-1.466042,0.1,0.1,0.1,0.6,0.1,1,1
tau Cet d,Terran,rocky-iron,non-habitable,0,-1.311812,0.1,0.1,0.6,0.1,0.1,1,1
tau Cet e,Terran,rocky-iron,mesoplanet,1,-1.367118,0.1,0.1,0.6,0.1,0.1,1,1
tau Cet f,Superterran,rocky-iron,non-habitable,0,-1.534569,0.1,0.1,0.6,0.1,0.1,1,1
TRAPPIST-1 b,Terran,rocky-water,non-habitable,0,-1.091042,0.1,0.1,0.1,0.6,0.1,1,1
TRAPPIST-1 c,Terran,rocky-iron,non-habitable,0,-1.061792,0.1,0.1,0.1,0.6,0.1,1,1
TRAPPIST-1 d,Subterran,rocky-iron,mesoplanet,1,-0.849167,0.1,0.1,0.1,0.6,0.1,1,1
TRAPPIST-1 e,Terran,rocky-iron,psychroplanet,1,-0.807417,0.6,0.1,0.1,0.1,0.1,1,1
TRAPPIST-1 f,Terran,rocky-water,psychroplanet,1,-0.842757,0.6,0.1,0.1,0.1,0.1,1,1
